participant_id,day,prompts,answers,sleep_hours,ema
67,15,12,1,10.0,1
67,16,11,3,4.8,1
67,17,13,3,10.1,1
67,18,12,3,10.1,1
67,19,13,4,7.1,0
67,20,15,4,9.6,0
67,21,12,6,5.5,1
67,22,14,1,5.2,0
67,23,12,2,5.6,1
67,24,11,2,10.1,1
67,25,12,4,7.6,1
67,26,12,3,5.5,1
67,27,11,1,7.9,0
67,28,13,3,9.1,0
67,29,13,1,9.1,1
67,30,13,0,5.3,0
68,1,9,2,6.8,0
68,2,11,3,7.6,0
68,3,11,5,5.2,1
68,4,12,2,6.4,1
68,5,10,4,10.6,1
68,6,12,5,6.9,0
68,7,10,3,8.4,0
68,8,11,5,9.3,1
68,9,12,4,7.6,1
68,10,11,0,4.6,0
68,11,11,1,9.9,0
68,12,12,2,9.8,0
68,13,11,7,4.9,0
68,14,12,4,5.5,0
68,15,11,5,4.7,0
68,16,10,2,6.0,0
68,17,9,4,8.9,1
68,18,12,2,6.3,0
68,19,12,3,6.6,0
68,20,12,4,5.9,1
68,21,12,3,4.5,1
68,22,10,2,8.8,0
68,23,12,3,9.4,0
68,24,10,3,10.2,0
68,25,10,5,9.7,1
68,26,10,4,6.3,0
68,27,10,1,9.8,0
68,28,13,2,5.8,0
68,29,12,4,6.5,1
68,30,11,2,10.4,0
69,1,14,3,8.4,0
69,2,12,4,7.0,0
69,3,13,4,6.0,1
69,4,14,4,6.3,1
69,5,13,3,9.0,1
69,6,14,4,10.0,0
69,7,13,5,10.3,0
69,8,11,5,9.5,1
69,9,12,3,5.4,1
69,10,13,5,10.4,0
69,11,13,4,6.4,1
69,12,13,3,7.9,1
69,13,13,5,9.7,0
69,14,14,4,4.9,1
69,15,14,5,5.0,1
69,16,14,4,7.2,1
69,17,14,2,7.1,1
69,18,12,3,7.6,0
69,19,13,2,7.2,1
69,20,11,3,7.4,0
69,21,14,6,5.0,0
69,22,13,4,5.5,1
69,23,13,3,7.7,0
69,24,14,4,7.0,0
69,25,14,1,6.5,1
69,26,13,2,7.2,0
69,27,14,6,6.9,0
69,28,13,5,10.0,1
69,29,13,5,10.0,1
69,30,11,4,9.1,1
70,1,14,4,7.5,1
70,2,13,3,9.7,1
70,3,10,6,10.5,0
70,4,10,6,10.3,0
70,5,14,6,8.1,0
70,6,12,4,5.5,0
70,7,11,6,5.1,1
70,8,12,6,8.2,0
70,9,9,3,5.5,0
70,10,12,6,5.5,0
70,11,10,6,10.0,1
70,12,11,6,5.4,1
70,13,11,5,6.7,1
70,14,15,7,5.0,1
70,15,12,6,9.2,0
70,16,17,5,7.7,1
70,17,10,4,8.5,1
70,18,14,5,7.1,0
70,19,12,7,9.7,1
70,20,13,6,8.8,1
70,21,14,5,6.3,1
70,22,13,6,9.0,0
70,23,12,4,5.9,0
70,24,13,4,8.9,0
70,25,12,5,8.5,0
70,26,13,5,6.2,0
70,27,11,7,6.1,1
70,28,13,4,9.8,0
70,29,14,6,10.6,0
70,30,13,4,9.2,0
71,1,10,5,6.1,1
71,2,10,3,6.9,1
71,3,13,4,7.5,1
71,4,8,5,5.9,1
71,5,12,3,8.2,0
71,6,11,4,7.3,1
71,7,10,4,9.3,0
71,8,12,3,10.2,0
71,9,13,4,7.5,0
71,10,9,4,4.7,1
71,11,13,3,10.2,1
71,12,12,3,9.2,0
71,13,10,5,5.1,0
71,14,11,5,4.7,1
71,15,12,3,5.1,0
71,16,10,5,5.9,0
71,17,10,6,9.1,1
71,18,11,2,8.2,0
71,19,12,4,5.5,1
71,20,10,1,10.0,1
71,21,13,4,9.1,0
71,22,11,4,8.7,0
71,23,12,5,8.6,0
71,24,7,2,9.5,0
71,25,9,5,7.7,1
71,26,12,4,4.5,1
71,27,11,4,5.6,0
71,28,10,2,10.2,0
71,29,11,6,10.1,0
71,30,11,3,10.2,0
72,1,13,7,6.0,0
72,2,13,4,9.4,1
72,3,9,2,8.8,0
72,4,13,5,6.2,1
72,5,9,4,5.3,1
72,6,13,6,6.5,0
72,7,12,6,5.3,0
72,8,11,4,9.8,0
72,9,14,1,8.0,0
72,10,14,5,6.5,1
72,11,11,5,8.0,1
72,12,8,6,8.9,1
72,13,12,4,6.3,0
72,14,12,4,5.9,1
72,15,13,4,9.2,1
72,16,13,5,6.6,1
72,17,14,5,5.5,0
72,18,11,6,9.6,1
72,19,15,1,8.0,0
72,20,10,7,7.5,0
72,21,12,5,4.6,0
72,22,13,3,9.4,0
72,23,12,6,5.4,0
72,24,14,4,5.1,1
72,25,14,5,10.0,0
72,26,9,6,9.8,1
72,27,11,4,7.9,1
72,28,11,6,6.6,1
72,29,13,4,5.6,1
72,30,13,7,5.3,1
73,1,12,5,9.9,1
73,2,13,1,10.2,1
73,3,11,2,5.7,1
73,4,12,2,9.8,0
73,5,13,4,4.8,0
73,6,12,4,8.9,0
73,7,12,4,10.3,0
73,8,13,3,6.5,1
73,9,13,1,7.1,1
73,10,12,3,8.3,1
73,11,11,3,10.2,0
73,12,11,2,6.7,1
73,13,13,5,6.2,1
73,14,13,3,4.9,1
73,15,13,2,7.6,1
73,16,12,2,4.7,0
73,17,12,4,6.7,0
73,18,12,2,9.8,1
73,19,12,4,5.4,0
73,20,12,1,6.3,0
73,21,13,3,8.8,0
73,22,12,3,7.2,0
73,23,12,3,7.3,1
73,24,12,2,4.9,1
73,25,10,2,8.6,1
73,26,12,3,7.8,0
73,27,10,5,6.1,0
73,28,14,4,6.9,0
73,29,11,5,6.6,0
73,30,12,3,6.7,0
74,1,8,3,5.4,0
74,2,7,4,6.5,0
74,3,11,1,4.6,0
74,4,7,3,7.4,0
74,5,8,1,9.5,1
74,6,11,5,9.3,1
74,7,11,1,8.0,0
74,8,11,2,4.8,1
74,9,9,2,9.5,0
74,10,11,4,6.3,1
74,11,9,3,5.4,1
74,12,10,5,5.8,0
74,13,10,3,4.7,1
74,14,6,1,6.7,0
74,15,8,4,4.9,1
74,16,11,2,9.2,1
74,17,9,6,7.0,0
74,18,10,4,8.7,1
74,19,9,1,8.3,1
74,20,9,3,6.7,0
74,21,9,4,5.3,1
74,22,9,2,6.9,0
74,23,9,4,6.1,0
74,24,10,1,5.2,0
74,25,8,3,9.9,1
74,26,10,4,8.8,1
74,27,10,4,10.2,0
74,28,8,3,8.4,0
74,29,7,1,5.9,1
74,30,11,4,10.0,1
75,1,12,1,5.7,1
75,2,12,1,8.1,1
75,3,12,1,5.6,1
75,4,13,2,7.5,0
75,5,10,1,10.5,0
75,6,9,4,5.4,0
75,7,10,4,7.8,0
75,8,11,1,10.4,1
75,9,11,2,9.0,0
75,10,12,2,6.5,1
75,11,11,3,9.3,1
75,12,10,3,8.5,1
75,13,10,2,7.3,1
75,14,11,3,7.6,0
75,15,11,1,8.7,1
75,16,10,1,8.1,0
75,17,12,3,5.3,0
75,18,12,1,7.1,0
75,19,13,2,8.9,1
75,20,9,1,8.0,1
75,21,11,1,6.8,1
75,22,11,1,10.5,1
75,23,11,2,9.2,0
75,24,10,1,9.4,1
75,25,13,1,9.7,1
75,26,13,0,7.2,0
75,27,12,2,5.7,0
75,28,11,1,9.2,0
75,29,12,3,7.1,0
75,30,11,2,9.7,1
76,1,11,8,5.5,0
76,2,11,8,4.5,1
76,3,9,8,4.7,1
76,4,9,5,7.0,1
76,5,14,7,9.6,0
76,6,11,7,7.0,0
76,7,12,5,7.2,0
76,8,12,6,9.7,1
76,9,10,4,10.5,1
76,10,12,7,5.1,0
76,11,10,6,7.1,0
76,12,10,7,7.0,1
76,13,11,6,9.5,1
76,14,11,6,10.1,0
76,15,11,5,6.9,0
76,16,12,6,5.2,0
76,17,13,8,6.9,1
76,18,11,8,7.7,1
76,19,14,6,7.5,1
76,20,11,6,5.6,0
76,21,13,8,4.6,1
76,22,13,7,5.6,1
76,23,12,6,9.1,0
76,24,12,8,7.2,0
76,25,11,7,6.6,0
76,26,11,6,4.6,1
76,27,13,7,7.2,1
76,28,11,5,10.6,1
76,29,15,7,6.6,0
76,30,13,7,8.5,1
77,1,12,5,5.1,1
77,2,10,5,10.3,0
77,3,13,4,9.3,1
77,4,11,5,10.2,1
77,5,13,4,6.5,0
77,6,14,5,9.2,1
77,7,14,4,5.7,0
77,8,15,4,10.3,1
77,9,14,7,5.2,0
77,10,12,6,9.9,0
77,11,12,6,9.5,1
77,12,12,7,8.0,0
77,13,13,7,8.0,0
77,14,11,1,4.8,1
77,15,12,5,5.2,1
77,16,14,3,5.7,0
77,17,11,5,7.0,0
77,18,12,6,10.3,0
77,19,13,5,9.7,1
77,20,12,5,9.7,1
77,21,12,5,9.2,0
77,22,13,5,7.0,0
77,23,13,2,4.8,1
77,24,15,6,9.8,0
77,25,11,5,7.9,1
77,26,13,4,8.0,0
77,27,11,6,5.0,0
77,28,13,4,8.6,0
77,29,12,6,7.4,1
77,30,13,3,6.5,0
78,1,10,4,9.8,1
78,2,12,4,4.7,1
78,3,9,9,5.9,1
78,4,6,9,8.7,1
78,5,11,7,9.1,1
78,6,9,7,5.8,0
78,7,11,6,8.8,1
78,8,11,7,8.5,1
78,9,10,6,7.6,1
78,10,7,4,5.8,0
78,11,10,6,9.1,0
78,12,10,7,7.8,1
78,13,12,7,6.9,0
78,14,10,9,8.2,1
78,15,10,7,9.6,1
78,16,9,6,7.1,1
78,17,9,7,4.6,1
78,18,11,4,7.1,1
78,19,11,7,5.1,1
78,20,10,7,5.9,1
78,21,10,5,7.1,0
78,22,12,5,9.8,0
78,23,7,5,9.9,0
78,24,8,8,10.0,0
78,25,10,5,7.9,0
78,26,6,8,7.5,0
78,27,9,5,4.9,1
78,28,9,7,8.6,1
78,29,8,5,10.0,0
78,30,9,4,10.1,0
79,1,18,8,7.1,1
79,2,9,7,6.4,1
79,3,12,4,5.7,0
79,4,13,5,6.1,0
79,5,11,4,7.3,0
79,6,12,9,4.9,1
79,7,14,8,8.1,1
79,8,13,7,6.2,0
79,9,14,4,7.5,1
79,10,11,4,6.0,1
79,11,14,8,5.4,1
79,12,14,4,6.6,0
79,13,12,6,8.3,1
79,14,9,7,8.3,0
79,15,8,4,10.3,1
79,16,13,7,6.7,0
79,17,12,8,4.5,1
79,18,11,7,8.4,1
79,19,14,7,7.8,1
79,20,12,9,9.3,0
79,21,11,4,10.3,0
79,22,14,6,8.3,0
79,23,10,8,7.4,0
79,24,13,6,8.6,0
79,25,13,8,4.8,1
79,26,14,7,4.7,0
79,27,13,7,5.8,1
79,28,11,4,8.5,1
79,29,11,6,8.8,0
79,30,12,6,7.9,0
80,1,11,2,6.0,1
80,2,9,5,9.1,1
80,3,11,4,8.1,1
80,4,8,5,7.9,0
80,5,10,4,10.5,0
80,6,9,5,9.8,0
80,7,10,5,8.7,0
80,8,10,5,8.3,0
80,9,9,4,6.9,1
80,10,9,2,4.7,1
80,11,10,2,10.3,1
80,12,9,5,9.5,1
80,13,8,4,6.7,1
80,14,9,4,5.6,0
80,15,9,4,4.7,1
80,16,11,3,5.5,0
80,17,12,5,7.5,0
80,18,10,5,9.7,0
80,19,10,4,8.8,0
80,20,9,5,10.1,0
80,21,9,5,9.7,1
80,22,9,5,6.1,0
80,23,11,4,8.1,1
80,24,9,4,6.8,1
80,25,10,5,10.0,0
80,26,10,4,7.8,0
80,27,10,4,7.5,1
80,28,9,4,8.3,1
80,29,8,4,7.9,0
80,30,10,5,5.0,0
81,1,9,3,5.4,1
81,2,11,4,4.9,1
81,3,9,4,6.6,0
81,4,12,4,9.4,0
81,5,10,3,7.6,0
81,6,10,3,7.0,1
81,7,10,1,9.6,1
81,8,10,3,8.3,1
81,9,11,2,4.6,0
81,10,11,1,8.7,1
81,11,9,3,8.7,0
81,12,10,3,6.2,0
81,13,11,2,6.8,1
81,14,10,1,4.6,0
81,15,9,4,5.9,0
81,16,9,2,6.1,1
81,17,12,3,10.4,0
81,18,10,3,5.1,0
81,19,10,3,6.5,1
81,20,10,4,5.9,1
81,21,9,4,5.6,1
81,22,11,5,5.8,0
81,23,9,1,4.9,1
81,24,10,2,6.8,0
81,25,10,4,10.4,1
81,26,9,2,4.8,0
81,27,12,3,10.2,0
81,28,10,3,6.0,1
81,29,10,4,6.2,1
81,30,10,4,9.8,1
82,1,12,4,10.1,0
82,2,9,4,10.1,1
82,3,13,6,7.2,1
82,4,10,2,7.4,0
82,5,8,5,5.5,1
82,6,13,3,6.3,1
82,7,9,5,7.8,1
82,8,10,4,7.3,1
82,9,11,4,9.3,0
82,10,12,5,6.2,1
82,11,12,4,9.0,1
82,12,9,2,8.9,0
82,13,9,4,7.2,0
82,14,12,6,7.3,1
82,15,12,5,8.3,0
82,16,10,3,4.8,1
82,17,11,3,4.9,0
82,18,9,2,4.9,1
82,19,13,4,6.4,1
82,20,10,4,6.6,0
82,21,12,4,8.5,1
82,22,9,4,5.0,1
82,23,8,5,9.1,1
82,24,11,5,6.9,0
82,25,12,5,5.8,0
82,26,14,4,9.4,1
82,27,10,2,8.3,1
82,28,10,3,5.5,0
82,29,13,5,8.1,1
82,30,11,2,6.5,0
83,1,8,3,10.3,1
83,2,9,3,9.7,1
83,3,9,4,5.2,0
83,4,10,2,9.5,0
83,5,9,2,5.1,1
83,6,10,2,5.5,1
83,7,9,2,5.2,0
83,8,9,4,5.4,1
83,9,9,2,8.4,1
83,10,9,3,4.8,0
83,11,10,3,5.0,0
83,12,9,4,7.2,0
83,13,10,2,7.9,0
83,14,9,2,4.9,0
83,15,11,2,8.6,0
83,16,10,3,7.5,1
83,17,10,2,9.5,1
83,18,8,3,8.9,1
83,19,10,1,5.9,0
83,20,11,3,8.3,1
83,21,9,2,7.3,0
83,22,10,4,8.2,0
83,23,8,2,8.3,0
83,24,9,4,10.5,1
83,25,9,4,8.0,1
83,26,10,5,8.8,1
83,27,9,4,5.7,1
83,28,10,2,9.7,1
83,29,9,3,6.1,1
83,30,10,2,9.0,0
84,1,10,0,9.7,0
84,2,11,3,7.0,1
84,3,11,1,6.8,0
84,4,10,3,8.8,0
84,5,12,2,7.3,0
84,6,12,2,9.7,1
84,7,11,2,7.6,1
84,8,14,3,6.6,0
84,9,11,2,8.2,1
84,10,11,2,5.9,0
84,11,9,2,5.0,1
84,12,14,3,7.9,1
84,13,10,2,9.6,1
84,14,10,1,5.7,0
84,15,12,2,5.5,0
84,16,11,3,6.6,1
84,17,12,3,6.6,0
84,18,13,0,9.9,0
84,19,11,2,9.7,0
84,20,11,3,7.1,0
84,21,10,3,5.9,0
84,22,11,1,7.6,1
84,23,12,2,4.8,1
84,24,11,2,10.6,1
84,25,9,1,10.0,1
84,26,11,2,9.7,1
84,27,13,2,10.2,1
84,28,11,3,10.6,1
84,29,11,2,6.6,0
84,30,10,3,6.7,0
85,1,14,5,6.0,0
85,2,13,3,6.5,1
85,3,15,4,8.2,1
85,4,13,3,5.1,0
85,5,12,5,5.8,0
85,6,12,4,6.0,1
85,7,16,3,5.3,1
85,8,13,4,9.7,0
85,9,13,5,4.6,1
85,10,12,3,10.0,0
85,11,10,4,10.3,0
85,12,12,3,5.7,0
85,13,12,4,7.3,1
85,14,15,4,9.1,1
85,15,14,5,10.5,1
85,16,13,4,9.1,1
85,17,10,5,9.7,0
85,18,10,3,7.4,0
85,19,11,4,9.2,1
85,20,12,4,8.5,1
85,21,14,5,6.9,0
85,22,14,4,7.1,1
85,23,11,4,8.4,0
85,24,14,3,5.7,0
85,25,13,5,10.4,1
85,26,12,5,7.6,0
85,27,11,4,5.1,0
85,28,14,4,6.3,0
85,29,13,4,8.7,1
85,30,13,3,4.8,0
86,1,13,5,6.4,0
86,2,6,4,4.8,1
86,3,13,3,7.7,1
86,4,14,4,9.1,1
86,5,12,4,8.2,0
86,6,14,3,5.0,0
86,7,12,3,10.2,0
86,8,12,3,6.6,0
86,9,11,7,5.6,0
86,10,12,3,10.1,1
86,11,14,4,5.1,0
86,12,12,3,4.7,0
86,13,12,3,10.3,0
86,14,11,3,5.1,1
86,15,10,2,8.8,1
86,16,11,2,10.0,0
86,17,12,4,6.2,1
86,18,9,5,8.9,1
86,19,11,3,10.0,0
86,20,9,2,5.2,1
86,21,11,4,10.0,1
86,22,8,3,7.3,1
86,23,13,5,9.2,0
86,24,9,4,7.2,1
86,25,6,4,6.2,1
86,26,11,4,5.3,1
86,27,13,3,7.5,0
86,28,7,4,8.3,1
86,29,12,2,7.3,0
86,30,11,3,7.4,0
87,1,15,6,7.5,1
87,2,13,6,7.1,0
87,3,13,5,5.8,1
87,4,15,6,6.2,1
87,5,10,6,5.6,1
87,6,9,9,4.8,1
87,7,14,4,10.5,0
87,8,11,4,6.4,0
87,9,12,4,5.4,0
87,10,11,5,8.1,0
87,11,13,6,7.0,1
87,12,11,4,6.0,0
87,13,15,3,10.2,0
87,14,14,3,5.7,0
87,15,11,4,5.5,0
87,16,14,4,8.0,0
87,17,9,5,6.5,1
87,18,11,6,9.5,1
87,19,11,5,6.2,1
87,20,11,2,8.2,0
87,21,12,6,10.6,1
87,22,13,6,6.3,1
87,23,12,6,7.7,1
87,24,13,8,9.0,1
87,25,14,4,8.5,1
87,26,13,4,7.2,0
87,27,12,6,10.3,1
87,28,11,4,5.1,1
87,29,11,7,6.9,1
87,30,14,4,6.4,1
88,1,13,3,9.3,1
88,2,11,5,9.4,0
88,3,11,5,7.3,0
88,4,10,6,4.8,1
88,5,13,3,4.8,0
88,6,12,5,6.1,0
88,7,11,5,7.1,1
88,8,11,5,9.2,0
88,9,8,6,6.4,0
88,10,11,4,9.8,1
88,11,11,4,5.6,1
88,12,11,4,10.5,0
88,13,11,6,9.9,0
88,14,15,7,5.7,0
88,15,12,5,6.9,0
88,16,10,6,5.2,1
88,17,12,3,6.5,1
88,18,12,5,5.7,0
88,19,9,7,10.2,1
88,20,11,7,6.6,1
88,21,11,5,7.9,0
88,22,12,5,6.5,1
88,23,11,6,10.2,1
88,24,9,7,6.6,1
88,25,14,5,6.3,0
88,26,13,2,6.4,1
88,27,8,4,7.5,0
88,28,13,7,10.0,1
88,29,12,2,9.9,0
88,30,10,3,10.6,0
89,1,13,4,8.1,1
89,2,10,6,9.8,1
89,3,10,3,9.4,1
89,4,9,3,5.1,0
89,5,10,6,4.9,1
89,6,11,4,7.9,0
89,7,11,4,9.6,0
89,8,9,6,5.5,0
89,9,8,4,7.9,1
89,10,10,5,8.9,1
89,11,12,4,6.5,1
89,12,11,5,5.9,0
89,13,10,2,8.8,1
89,14,9,5,7.7,1
89,15,8,4,8.0,0
89,16,11,5,7.9,1
89,17,13,3,9.5,0
89,18,11,6,10.5,0
89,19,10,3,7.4,0
89,20,12,3,7.6,0
89,21,10,4,6.8,0
89,22,13,1,10.3,0
89,23,11,3,10.2,0
89,24,7,5,7.4,0
89,25,9,3,5.9,1
89,26,11,1,5.6,0
89,27,11,6,5.4,1
89,28,10,3,10.5,0
89,29,13,3,5.6,1
89,30,9,3,4.9,1
90,1,12,2,7.8,0
90,2,11,3,9.5,0
90,3,12,2,9.1,0
90,4,12,0,8.0,0
90,5,12,3,7.1,1
90,6,10,1,5.1,0
90,7,13,1,6.7,1
90,8,11,2,6.1,0
90,9,13,2,9.5,0
90,10,12,0,7.5,0
90,11,12,3,7.4,1
90,12,10,2,6.8,1
90,13,13,2,5.2,0
90,14,12,2,7.8,0
90,15,12,1,6.4,0
90,16,12,1,4.9,0
90,17,12,0,5.8,0
90,18,11,1,7.2,0
90,19,13,2,4.9,0
90,20,12,2,9.6,0
90,21,13,1,6.2,1
90,22,12,1,5.1,0
90,23,12,2,7.7,1
90,24,13,3,9.1,1
90,25,10,1,9.7,0
90,26,12,1,8.0,1
90,27,13,3,5.5,0
90,28,12,2,4.6,1
90,29,11,2,4.8,0
90,30,13,3,5.2,0
91,1,13,3,5.6,0
91,2,12,2,9.0,1
91,3,14,3,9.2,1
91,4,13,4,7.9,1
91,5,14,4,4.7,0
91,6,12,2,10.1,0
91,7,11,4,10.3,1
91,8,13,3,8.7,0
91,9,13,3,9.8,1
91,10,13,1,7.3,1
91,11,13,4,7.3,0
91,12,13,3,6.3,1
91,13,10,4,8.7,0
91,14,13,4,4.6,1
91,15,16,3,9.8,0
91,16,11,3,6.6,1
91,17,10,1,7.3,0
91,18,14,4,7.9,1
91,19,16,3,4.6,1
91,20,16,3,8.8,0
91,21,12,3,7.3,0
91,22,13,4,10.2,0
91,23,13,4,6.6,1
91,24,11,4,5.6,0
91,25,13,2,4.6,1
91,26,13,4,5.3,0
91,27,10,4,7.9,0
91,28,14,3,9.7,1
91,29,11,5,9.5,1
91,30,13,4,10.4,1
92,1,11,6,5.2,0
92,2,13,5,9.4,1
92,3,9,5,10.5,1
92,4,15,5,6.8,1
92,5,15,5,5.4,1
92,6,13,4,7.2,1
92,7,10,5,9.3,1
92,8,13,1,9.7,1
92,9,12,4,10.4,1
92,10,11,3,9.2,0
92,11,12,5,7.2,0
92,12,13,4,7.0,1
92,13,14,3,5.7,0
92,14,12,10,7.1,0
92,15,13,8,5.5,1
92,16,12,7,9.7,1
92,17,13,5,8.5,1
92,18,11,6,4.8,1
92,19,10,4,7.0,0
92,20,11,6,6.6,1
92,21,12,4,8.0,1
92,22,11,4,7.9,1
92,23,12,8,10.5,0
92,24,13,4,8.4,0
92,25,12,6,5.7,1
92,26,15,5,8.5,1
92,27,14,5,8.2,1
92,28,13,6,5.2,0
92,29,9,3,8.3,0
92,30,12,4,7.2,0
93,1,11,1,5.6,1
93,2,11,2,5.1,0
93,3,10,3,8.4,0
93,4,11,2,5.3,1
93,5,10,4,9.6,1
93,6,11,2,7.7,1
93,7,11,3,7.4,0
93,8,11,6,5.2,0
93,9,11,3,5.6,0
93,10,10,2,8.0,1
93,11,11,4,5.5,0
93,12,11,2,10.5,0
93,13,9,4,7.1,0
93,14,10,3,7.1,1
93,15,10,5,5.6,1
93,16,11,2,7.7,0
93,17,10,5,6.5,0
93,18,12,4,5.0,1
93,19,12,5,5.8,0
93,20,11,4,10.2,1
93,21,10,3,7.9,0
93,22,11,2,6.9,1
93,23,10,5,10.5,1
93,24,12,4,10.2,0
93,25,11,3,9.5,1
93,26,10,4,8.0,1
93,27,10,2,6.6,1
93,28,11,4,5.3,0
93,29,11,4,6.1,0
93,30,11,1,4.8,0
94,1,7,6,10.0,0
94,2,8,9,7.1,1
94,3,10,6,7.5,0
94,4,10,6,10.4,0
94,5,8,6,10.0,0
94,6,10,8,8.6,0
94,7,9,5,7.0,0
94,8,9,5,9.0,1
94,9,8,5,8.5,1
94,10,10,7,5.0,1
94,11,8,4,5.4,1
94,12,10,7,7.9,1
94,13,9,6,9.3,1
94,14,8,6,6.8,1
94,15,10,6,8.7,1
94,16,7,6,5.3,0
94,17,11,6,6.0,1
94,18,12,4,10.0,0
94,19,11,7,7.6,0
94,20,9,5,9.9,0
94,21,9,2,6.9,0
94,22,9,5,7.3,1
94,23,6,8,9.9,1
94,24,7,5,5.7,0
94,25,8,8,6.6,1
94,26,9,5,5.4,0
94,27,13,5,6.8,1
94,28,12,9,8.4,0
94,29,11,6,4.7,1
94,30,8,4,5.6,0
95,1,10,6,9.2,0
95,2,11,6,10.0,0
95,3,11,9,8.5,0
95,4,9,8,6.1,1
95,5,11,5,9.6,1
95,6,10,7,5.4,1
95,7,9,8,7.3,0
95,8,10,6,9.0,0
95,9,9,8,10.3,1
95,10,11,9,6.3,1
95,11,12,6,5.8,1
95,12,8,5,8.0,0
95,13,10,7,8.7,0
95,14,9,8,6.5,0
95,15,12,7,10.3,0
95,16,10,5,7.1,1
95,17,9,8,5.2,1
95,18,9,7,5.2,1
95,19,9,8,10.5,1
95,20,11,6,6.6,0
95,21,11,6,4.8,0
95,22,10,6,9.0,1
95,23,11,8,5.4,1
95,24,11,8,7.8,0
95,25,11,7,8.7,0
95,26,11,5,9.0,1
95,27,9,7,5.9,1
95,28,11,5,7.5,0
95,29,10,8,8.5,0
95,30,11,9,6.5,0
96,1,12,1,6.6,1
96,2,11,2,5.1,0
96,3,13,5,6.7,0
96,4,12,5,10.6,0
96,5,18,3,10.0,0
96,6,10,2,4.6,0
96,7,11,5,9.8,0
96,8,12,4,9.8,0
96,9,12,4,8.3,1
96,10,14,5,7.3,0
96,11,12,3,6.6,0
96,12,15,4,4.6,1
96,13,11,5,4.8,1
96,14,16,1,5.6,1
96,15,16,4,9.6,0
96,16,10,5,9.3,0
96,17,12,5,9.2,0
96,18,12,1,9.3,1
96,19,13,3,10.5,0
96,20,12,3,10.4,1
96,21,12,4,4.7,1
96,22,11,3,7.9,1
96,23,11,4,6.7,0
96,24,16,4,5.1,0
96,25,12,4,8.5,1
96,26,14,5,5.2,0
96,27,11,3,9.8,1
96,28,16,4,5.9,0
96,29,15,6,6.7,0
96,30,14,4,10.1,0
97,1,13,3,8.0,0
97,2,12,4,8.2,0
97,3,13,2,10.4,0
97,4,11,4,6.5,1
97,5,11,3,6.2,1
97,6,12,2,6.6,0
97,7,12,5,6.2,1
97,8,11,3,6.1,0
97,9,12,2,4.8,1
97,10,12,2,7.7,1
97,11,11,5,10.1,0
97,12,12,3,8.1,0
97,13,12,3,6.9,1
97,14,12,5,7.3,0
97,15,11,1,8.0,0
97,16,12,1,6.1,1
97,17,10,3,5.6,1
97,18,12,1,7.4,0
97,19,11,5,8.1,1
97,20,11,5,9.1,1
97,21,11,1,5.9,1
97,22,13,4,10.0,0
97,23,10,2,5.3,0
97,24,12,2,7.3,0
97,25,12,3,6.7,1
97,26,10,1,8.7,1
97,27,11,1,8.2,0
97,28,13,2,9.9,0
97,29,11,4,7.0,1
97,30,10,3,9.4,0
98,1,11,5,9.2,1
98,2,11,8,9.9,0
98,3,11,8,9.8,1
98,4,10,7,5.9,0
98,5,8,6,5.6,0
98,6,13,8,7.3,1
98,7,8,7,10.1,1
98,8,10,5,8.0,1
98,9,13,7,6.4,0
98,10,11,8,9.3,0
98,11,15,7,10.5,0
98,12,11,8,7.7,1
98,13,9,9,6.9,0
98,14,13,8,6.5,0
98,15,15,8,5.8,0
98,16,9,6,9.3,0
98,17,14,7,9.4,1
98,18,11,9,5.4,0
98,19,10,10,9.1,1
98,20,12,8,10.4,0
98,21,11,7,8.1,0
98,22,12,6,9.3,1
98,23,15,5,10.4,0
98,24,10,9,6.4,1
98,25,14,8,8.0,1
98,26,8,7,5.8,1
98,27,12,8,6.3,1
98,28,16,6,9.4,1
98,29,10,7,7.0,1
98,30,14,7,7.5,0
99,1,17,3,6.1,1
99,2,10,4,10.5,1
99,3,14,4,7.0,1
99,4,10,1,8.9,0
99,5,10,2,7.6,1
99,6,13,1,4.9,1
99,7,13,3,6.4,1
99,8,17,3,4.5,0
99,9,13,5,8.3,0
99,10,12,1,5.6,1
99,11,15,3,5.2,0
99,12,14,3,8.5,0
99,13,14,3,10.0,1
99,14,12,5,4.5,1
99,15,12,1,5.8,0
99,16,13,3,8.0,1
99,17,13,0,10.4,1
99,18,12,4,9.8,1
99,19,13,2,7.8,1
99,20,11,2,5.1,0
99,21,16,4,9.7,0
99,22,11,5,6.1,1
99,23,13,2,8.6,1
99,24,15,1,5.3,1
99,25,15,1,10.5,1
99,26,14,2,10.5,0
99,27,11,3,7.4,0
99,28,14,3,4.5,1
99,29,10,2,5.0,0
99,30,12,4,5.7,0
100,1,9,6,8.5,1
100,2,10,5,6.1,0
100,3,12,3,6.6,0
100,4,11,6,7.3,1
100,5,12,3,5.3,0
100,6,12,3,8.4,1
100,7,12,2,5.8,0
100,8,11,6,7.1,0
100,9,10,4,5.2,0
100,10,9,3,5.6,0
100,11,13,7,5.6,0
100,12,7,4,8.3,1
100,13,11,3,9.4,1
100,14,11,4,8.7,1
100,15,11,3,7.1,0
100,16,10,5,8.6,0
100,17,12,4,8.2,1
100,18,10,3,9.0,0
100,19,12,4,4.5,0
100,20,12,3,7.9,0
100,21,9,5,9.2,0
100,22,10,6,6.4,0
